Node_ID,cp_level_x,cp_r_citing_zero_x,cp_r_citing_nonzero_x,tr_citing_x,cp_r_cited_zero_x,cp_r_cited_nonzero_x,tr_cited_x,Cluster_ID,cp_level_y,cp_r_citing_zero_y,cp_r_citing_nonzero_y,tr_citing_y,cp_r_cited_zero_y,cp_r_cited_nonzero_y,tr_cited_y,network_degree,network_indegree,network_outdegree,cluster_degree,cluster_indegree,cluster_outdegree
9507429,37,8,29,105,33,4,6,131,18.0,3.0,15.0,61.0,18.0,0.0,0.0,39,37,2,13.0,13.0,0.0
12100,60,12,48,214,8,52,220,2,25.0,3.0,22.0,113.0,12.0,13.0,13.0,80,60,20,23.0,22.0,1.0
9810550,7,3,4,7,0,7,37,142,6.0,3.0,3.0,6.0,0.0,6.0,32.0,19,7,12,8.0,4.0,4.0
9909294,4,3,1,1,0,4,22,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,4,9,1.0,1.0,0.0
202023,8,1,7,11,0,8,85,10,8.0,1.0,7.0,11.0,0.0,8.0,56.0,51,8,43,17.0,3.0,14.0
9703320,22,5,17,52,2,20,126,60,5.0,2.0,3.0,7.0,0.0,5.0,34.0,44,22,22,17.0,5.0,12.0
12125,102,5,97,952,48,54,74,37,68.0,2.0,66.0,776.0,38.0,30.0,31.0,108,102,6,51.0,51.0,0.0
9404257,9,4,5,11,4,5,5,99,4.0,1.0,3.0,6.0,4.0,0.0,0.0,10,9,1,5.0,4.0,1.0
5135,4,3,1,1,0,4,13,28,3.0,2.0,1.0,1.0,0.0,3.0,7.0,20,4,16,9.0,0.0,9.0
9508317,26,7,19,49,7,19,22,63,18.0,5.0,13.0,34.0,2.0,16.0,19.0,30,26,4,9.0,8.0,1.0
9606452,4,2,2,2,0,4,13,50,1.0,1.0,0.0,0.0,0.0,1.0,3.0,8,4,4,6.0,2.0,4.0
9608241,7,3,4,8,0,7,44,18,4.0,1.0,3.0,4.0,0.0,4.0,17.0,25,7,18,10.0,6.0,4.0
2055,3,3,0,0,0,3,30,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43,3,40,22.0,0.0,22.0
9910416,41,7,34,141,15,26,30,95,19.0,2.0,17.0,55.0,19.0,0.0,0.0,44,41,3,14.0,14.0,0.0
2150,68,16,52,209,3,65,488,3,39.0,7.0,32.0,116.0,0.0,39.0,292.0,112,68,44,17.0,7.0,10.0
203158,5,2,3,4,0,5,45,1,3.0,1.0,2.0,3.0,0.0,3.0,24.0,26,5,21,2.0,0.0,2.0
9144,14,5,9,16,1,13,165,7,8.0,3.0,5.0,11.0,1.0,7.0,68.0,61,14,47,10.0,2.0,8.0
9604228,11,1,10,26,0,11,22,58,1.0,1.0,0.0,0.0,0.0,1.0,2.0,17,11,6,2.0,0.0,2.0
9910220,40,7,33,134,2,38,234,7,25.0,6.0,19.0,78.0,1.0,24.0,144.0,62,40,22,21.0,14.0,7.0
9507419,4,1,3,3,0,4,4,61,,,,,,,,5,4,1,,,
9505420,6,2,4,10,5,1,1,79,4.0,1.0,3.0,4.0,4.0,0.0,0.0,7,6,1,2.0,1.0,1.0
9605363,8,1,7,12,2,6,6,72,3.0,1.0,2.0,2.0,1.0,2.0,2.0,9,8,1,3.0,3.0,0.0
9812257,17,3,14,36,1,16,111,11,14.0,2.0,12.0,32.0,0.0,14.0,97.0,26,17,9,8.0,7.0,1.0
9503394,34,9,25,82,23,11,18,47,15.0,3.0,12.0,53.0,15.0,0.0,0.0,38,34,4,13.0,13.0,0.0
9506378,37,2,35,122,0,37,149,17,29.0,2.0,27.0,99.0,0.0,29.0,137.0,46,37,9,29.0,22.0,7.0
9608388,2,2,0,0,0,2,9,17,,,,,,,,12,2,10,2.0,0.0,2.0
9311282,6,1,5,8,2,4,4,229,5.0,1.0,4.0,6.0,3.0,2.0,2.0,8,6,2,5.0,4.0,1.0
9503202,12,8,4,6,5,7,24,26,2.0,2.0,0.0,0.0,1.0,1.0,7.0,33,12,21,3.0,3.0,0.0
9712486,7,3,4,5,2,5,19,24,4.0,2.0,2.0,3.0,2.0,2.0,8.0,18,7,11,5.0,1.0,4.0
9504334,54,13,41,136,29,25,30,67,9.0,1.0,8.0,27.0,9.0,0.0,0.0,61,54,7,10.0,10.0,0.0
9509432,34,11,23,69,0,34,149,8,11.0,4.0,7.0,11.0,5.0,6.0,6.0,48,34,14,12.0,10.0,2.0
9612287,38,14,24,45,38,0,0,25,11.0,5.0,6.0,12.0,11.0,0.0,0.0,38,38,0,2.0,2.0,0.0
102090,44,8,36,159,0,44,208,37,18.0,1.0,17.0,76.0,18.0,0.0,0.0,74,44,30,23.0,2.0,21.0
105097,9,1,8,24,0,9,68,4,9.0,1.0,8.0,24.0,0.0,9.0,59.0,30,9,21,10.0,5.0,5.0
9712464,40,21,19,38,4,36,219,5,9.0,2.0,7.0,12.0,0.0,9.0,42.0,125,40,85,18.0,5.0,13.0
9801391,42,7,35,248,1,41,391,12,38.0,5.0,33.0,232.0,0.0,38.0,336.0,64,42,22,48.0,34.0,14.0
9503437,27,7,20,31,13,14,23,9,5.0,3.0,2.0,2.0,5.0,0.0,0.0,37,27,10,3.0,3.0,0.0
3297,17,9,8,14,5,12,23,135,4.0,1.0,3.0,5.0,0.0,4.0,8.0,22,17,5,7.0,5.0,2.0
9409427,8,2,6,16,0,8,21,192,4.0,2.0,2.0,4.0,0.0,4.0,13.0,16,8,8,7.0,3.0,4.0
9306289,110,14,96,424,84,26,26,14,39.0,1.0,38.0,185.0,39.0,0.0,0.0,112,110,2,9.0,9.0,0.0
9409289,11,3,8,14,11,0,0,77,4.0,3.0,1.0,1.0,4.0,0.0,0.0,11,11,0,3.0,3.0,0.0
9407347,64,13,51,152,50,14,27,135,17.0,2.0,15.0,46.0,7.0,10.0,20.0,68,64,4,15.0,13.0,2.0
2075,21,7,14,36,0,21,141,24,13.0,3.0,10.0,26.0,0.0,13.0,104.0,42,21,21,14.0,7.0,7.0
9708448,14,5,9,17,2,12,51,24,6.0,1.0,5.0,9.0,3.0,3.0,5.0,31,14,17,3.0,0.0,3.0
9409308,4,4,0,0,4,0,0,374,1.0,1.0,0.0,0.0,1.0,0.0,0.0,5,4,1,2.0,1.0,1.0
9612356,0,0,0,0,0,0,0,236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,0,11,1.0,0.0,1.0
9804284,29,3,26,108,0,29,223,9,23.0,2.0,21.0,90.0,0.0,23.0,181.0,50,29,21,27.0,11.0,16.0
105050,3,1,2,3,0,3,3,286,2.0,1.0,1.0,1.0,0.0,2.0,2.0,4,3,1,4.0,3.0,1.0
4251,7,1,6,12,0,7,62,14,5.0,1.0,4.0,9.0,0.0,5.0,55.0,28,7,21,18.0,5.0,13.0
9801281,13,8,5,13,1,12,39,14,3.0,2.0,1.0,1.0,0.0,3.0,7.0,21,13,8,6.0,4.0,2.0
9507354,45,17,28,71,20,25,59,14,8.0,2.0,6.0,12.0,1.0,7.0,30.0,54,45,9,8.0,7.0,1.0
9709496,7,4,3,5,3,4,11,14,1.0,1.0,0.0,0.0,0.0,1.0,2.0,15,7,8,4.0,1.0,3.0
4106,10,2,8,11,3,7,23,14,3.0,1.0,2.0,3.0,0.0,3.0,14.0,24,10,14,4.0,0.0,4.0
9708482,5,4,1,1,3,2,2,337,2.0,2.0,0.0,0.0,0.0,2.0,2.0,7,5,2,4.0,2.0,2.0
9610406,6,2,4,5,2,4,7,44,2.0,1.0,1.0,1.0,0.0,2.0,2.0,11,6,5,3.0,2.0,1.0
9512244,11,5,6,16,1,10,39,77,10.0,5.0,5.0,15.0,0.0,10.0,34.0,20,11,9,8.0,4.0,4.0
9911289,37,16,21,65,4,33,201,11,20.0,4.0,16.0,51.0,0.0,20.0,137.0,56,37,19,6.0,6.0,0.0
9512309,13,4,9,20,3,10,22,16,5.0,1.0,4.0,10.0,5.0,0.0,0.0,17,13,4,5.0,5.0,0.0
9504263,8,6,2,3,0,8,40,17,1.0,1.0,0.0,0.0,0.0,1.0,1.0,17,8,9,7.0,2.0,5.0
9706330,3,2,1,1,2,1,9,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,3,17,4.0,0.0,4.0
9409374,2,1,1,1,0,2,4,16,,,,,,,,4,2,2,,,
9606465,16,6,10,27,16,0,0,105,9.0,1.0,8.0,22.0,9.0,0.0,0.0,16,16,0,9.0,9.0,0.0
9706503,3,3,0,0,3,0,0,286,1.0,1.0,0.0,0.0,1.0,0.0,0.0,3,3,0,1.0,1.0,0.0
9412329,14,6,8,16,2,12,20,12,5.0,2.0,3.0,3.0,0.0,5.0,9.0,18,14,4,4.0,3.0,1.0
9806324,27,5,22,56,1,26,98,8,19.0,2.0,17.0,43.0,1.0,18.0,31.0,38,27,11,17.0,13.0,4.0
9608346,13,3,10,20,7,6,7,132,8.0,1.0,7.0,16.0,6.0,2.0,2.0,15,13,2,8.0,8.0,0.0
9512433,21,5,16,39,1,20,134,8,13.0,3.0,10.0,25.0,0.0,13.0,80.0,31,21,10,5.0,5.0,0.0
9612225,28,10,18,54,4,24,83,15,17.0,4.0,13.0,46.0,0.0,17.0,63.0,42,28,14,5.0,5.0,0.0
9406270,5,4,1,2,1,4,10,15,2.0,2.0,0.0,0.0,2.0,0.0,0.0,9,5,4,2.0,2.0,0.0
9512202,8,2,6,12,0,8,33,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,8,9,5.0,1.0,4.0
9708247,12,4,8,18,11,1,1,255,8.0,2.0,6.0,14.0,8.0,0.0,0.0,14,12,2,7.0,7.0,0.0
9706332,5,3,2,2,0,5,37,5,3.0,2.0,1.0,1.0,0.0,3.0,25.0,35,5,30,17.0,1.0,16.0
3143,8,2,6,10,0,8,13,163,4.0,1.0,3.0,3.0,0.0,4.0,6.0,24,8,16,5.0,4.0,1.0
2106,11,5,6,17,5,6,30,102,6.0,1.0,5.0,13.0,1.0,5.0,6.0,23,11,12,7.0,6.0,1.0
9809297,3,2,1,1,3,0,0,55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,3,13,,,
9611301,3,3,0,0,1,2,2,366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,3,5,1.0,0.0,1.0
3234,8,5,3,12,0,8,59,83,5.0,2.0,3.0,9.0,0.0,5.0,22.0,32,8,24,11.0,4.0,7.0
9705267,15,7,8,21,5,10,25,52,7.0,2.0,5.0,11.0,4.0,3.0,5.0,31,15,16,6.0,2.0,4.0
9907393,10,4,6,22,7,3,5,10,7.0,2.0,5.0,17.0,7.0,0.0,0.0,13,10,3,4.0,3.0,1.0
9803357,28,8,20,66,0,28,336,15,24.0,5.0,19.0,65.0,0.0,24.0,315.0,60,28,32,42.0,15.0,27.0
207197,2,1,1,1,0,2,12,1,2.0,1.0,1.0,1.0,0.0,2.0,8.0,19,2,17,2.0,0.0,2.0
111086,5,2,3,6,0,5,18,146,5.0,2.0,3.0,6.0,0.0,5.0,18.0,12,5,7,10.0,5.0,5.0
9912545,1,1,0,0,0,1,4,120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,1,4,4.0,0.0,4.0
9303287,16,8,8,20,16,0,0,50,2.0,1.0,1.0,1.0,2.0,0.0,0.0,16,16,0,1.0,1.0,0.0
9307336,23,9,14,46,23,0,0,40,21.0,7.0,14.0,45.0,21.0,0.0,0.0,24,23,1,4.0,4.0,0.0
9709349,9,3,6,17,0,9,70,8,8.0,2.0,6.0,17.0,0.0,8.0,52.0,28,9,19,6.0,1.0,5.0
9912301,8,6,2,4,0,8,35,18,3.0,2.0,1.0,2.0,0.0,3.0,15.0,23,8,15,14.0,3.0,11.0
101351,7,5,2,5,1,6,67,60,3.0,2.0,1.0,2.0,0.0,3.0,27.0,52,7,45,20.0,2.0,18.0
9710279,7,3,4,5,2,5,16,10,3.0,1.0,2.0,3.0,3.0,0.0,0.0,16,7,9,3.0,3.0,0.0
9710292,6,6,0,0,4,2,4,123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,6,16,5.0,0.0,5.0
9809334,2,1,1,1,0,2,3,123,1.0,1.0,0.0,0.0,0.0,1.0,1.0,10,2,8,3.0,0.0,3.0
9910535,10,4,6,7,2,8,38,15,4.0,1.0,3.0,4.0,0.0,4.0,27.0,22,10,12,5.0,3.0,2.0
9508262,31,9,22,54,2,29,63,85,8.0,1.0,7.0,19.0,2.0,6.0,6.0,41,31,10,11.0,9.0,2.0
9306262,2,2,0,0,2,0,0,170,,,,,,,,2,2,0,,,
9812380,2,1,1,1,0,2,10,14,2.0,1.0,1.0,1.0,0.0,2.0,4.0,7,2,5,4.0,2.0,2.0
9901386,29,19,10,15,3,26,127,23,8.0,4.0,4.0,5.0,1.0,7.0,28.0,48,29,19,13.0,6.0,7.0
9810522,3,3,0,0,2,1,2,163,1.0,1.0,0.0,0.0,1.0,0.0,0.0,5,3,2,,,
103068,17,3,14,52,0,17,42,165,16.0,3.0,13.0,51.0,0.0,16.0,29.0,28,17,11,17.0,15.0,2.0
9612405,6,2,4,6,0,6,22,60,5.0,2.0,3.0,5.0,0.0,5.0,21.0,13,6,7,4.0,3.0,1.0
9909345,2,1,1,1,0,2,3,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,2,10,,,
9608280,18,6,12,26,3,15,76,94,12.0,4.0,8.0,16.0,0.0,12.0,71.0,26,18,8,18.0,11.0,7.0
2193,23,10,13,18,2,21,123,89,8.0,4.0,4.0,6.0,0.0,8.0,52.0,75,23,52,14.0,3.0,11.0
9511371,20,10,10,14,4,16,28,181,14.0,7.0,7.0,11.0,3.0,11.0,12.0,24,20,4,9.0,7.0,2.0
9809489,10,4,6,8,0,10,75,21,6.0,4.0,2.0,3.0,0.0,6.0,25.0,32,10,22,12.0,6.0,6.0
9512267,4,1,3,4,0,4,28,14,4.0,1.0,3.0,4.0,0.0,4.0,22.0,16,4,12,1.0,0.0,1.0
9408395,5,3,2,3,2,3,4,8,,,,,,,,7,5,2,,,
9510443,8,3,5,11,0,8,37,36,8.0,3.0,5.0,11.0,0.0,8.0,29.0,18,8,10,15.0,6.0,9.0
9809525,13,3,10,28,0,13,60,12,10.0,2.0,8.0,18.0,0.0,10.0,29.0,26,13,13,16.0,9.0,7.0
9608264,7,5,2,2,0,7,24,61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,7,15,7.0,3.0,4.0
9712520,19,3,16,27,6,13,28,12,1.0,1.0,0.0,0.0,1.0,0.0,0.0,34,19,15,3.0,3.0,0.0
105187,4,4,0,0,0,4,10,169,3.0,3.0,0.0,0.0,0.0,3.0,6.0,12,4,8,7.0,2.0,5.0
7003,10,4,6,10,1,9,53,17,3.0,2.0,1.0,1.0,0.0,3.0,28.0,35,10,25,4.0,4.0,0.0
9907469,18,4,14,33,3,15,78,89,14.0,2.0,12.0,29.0,3.0,11.0,49.0,46,18,28,10.0,4.0,6.0
107188,3,2,1,1,0,3,10,89,2.0,1.0,1.0,1.0,0.0,2.0,4.0,9,3,6,4.0,2.0,2.0
9702310,10,7,3,4,0,10,147,6,5.0,3.0,2.0,3.0,0.0,5.0,116.0,71,10,61,40.0,2.0,38.0
101257,10,3,7,10,0,10,83,30,8.0,2.0,6.0,9.0,0.0,8.0,74.0,28,10,18,14.0,3.0,11.0
105235,3,1,2,3,0,3,12,73,2.0,1.0,1.0,1.0,0.0,2.0,8.0,26,3,23,3.0,1.0,2.0
9608270,27,1,26,157,2,25,27,50,26.0,1.0,25.0,156.0,1.0,25.0,25.0,29,27,2,24.0,23.0,1.0
9801407,5,4,1,1,2,3,6,204,2.0,2.0,0.0,0.0,0.0,2.0,5.0,12,5,7,4.0,1.0,3.0
9309306,3,3,0,0,1,2,2,245,3.0,3.0,0.0,0.0,1.0,2.0,2.0,4,3,1,3.0,2.0,1.0
9709407,6,5,1,2,2,4,14,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33,6,27,2.0,1.0,1.0
9312338,12,3,9,20,12,0,0,1,2.0,2.0,0.0,0.0,2.0,0.0,0.0,13,12,1,3.0,3.0,0.0
302225,0,0,0,0,0,0,0,98,,,,,,,,3,0,3,,,
9510276,2,1,1,1,2,0,0,1768,,,,,,,,4,2,2,1.0,0.0,1.0
9806525,3,1,2,2,0,3,5,73,,,,,,,,6,3,3,1.0,1.0,0.0
9804352,31,7,24,60,1,30,148,44,19.0,4.0,15.0,41.0,0.0,19.0,82.0,48,31,17,13.0,9.0,4.0
9701277,14,2,12,26,2,12,115,94,9.0,1.0,8.0,17.0,0.0,9.0,71.0,58,14,44,17.0,4.0,13.0
209166,0,0,0,0,0,0,0,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28,0,28,14.0,0.0,14.0
112058,2,2,0,0,0,2,8,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31,2,29,4.0,0.0,4.0
9706271,24,5,19,42,0,24,128,29,6.0,2.0,4.0,7.0,0.0,6.0,32.0,50,24,26,12.0,4.0,8.0
9712203,17,3,14,40,13,4,6,9,6.0,1.0,5.0,10.0,6.0,0.0,0.0,19,17,2,8.0,8.0,0.0
9509319,8,4,4,6,2,6,11,26,2.0,1.0,1.0,1.0,2.0,0.0,0.0,14,8,6,5.0,3.0,2.0
9608486,11,5,6,10,6,5,6,97,5.0,1.0,4.0,6.0,5.0,0.0,0.0,15,11,4,3.0,2.0,1.0
9801426,4,4,0,0,3,1,1,431,1.0,1.0,0.0,0.0,1.0,0.0,0.0,5,4,1,1.0,1.0,0.0
9702255,9,6,3,3,2,7,30,15,4.0,1.0,3.0,3.0,4.0,0.0,0.0,19,9,10,2.0,2.0,0.0
8074,11,3,8,15,0,11,28,22,8.0,2.0,6.0,13.0,0.0,8.0,20.0,23,11,12,7.0,5.0,2.0
8113,4,1,3,4,0,4,38,21,4.0,1.0,3.0,4.0,0.0,4.0,38.0,17,4,13,16.0,4.0,12.0
108123,1,1,0,0,1,0,0,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,1,9,1.0,0.0,1.0
9902356,8,5,3,3,0,8,45,200,6.0,4.0,2.0,2.0,0.0,6.0,9.0,25,8,17,7.0,4.0,3.0
9404289,5,2,3,4,5,0,0,148,5.0,2.0,3.0,4.0,5.0,0.0,0.0,6,5,1,3.0,3.0,0.0
9807221,4,2,2,3,0,4,4,287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,4,3,1.0,0.0,1.0
3066,5,3,2,3,2,3,15,3,4.0,3.0,1.0,1.0,1.0,3.0,11.0,13,5,8,8.0,2.0,6.0
9707510,33,14,19,71,1,32,196,25,21.0,9.0,12.0,48.0,0.0,21.0,132.0,48,33,15,27.0,16.0,11.0
9609323,21,2,19,54,2,19,89,69,14.0,1.0,13.0,37.0,1.0,13.0,52.0,38,21,17,11.0,6.0,5.0
105089,8,5,3,7,0,8,67,0,3.0,2.0,1.0,1.0,0.0,3.0,5.0,32,8,24,9.0,4.0,5.0
112160,12,7,5,6,1,11,67,0,7.0,3.0,4.0,5.0,0.0,7.0,46.0,29,12,17,14.0,6.0,8.0
108199,30,4,26,91,3,27,64,119,14.0,1.0,13.0,47.0,1.0,13.0,20.0,40,30,10,16.0,14.0,2.0
9401216,4,3,1,1,2,2,4,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,4,5,2.0,0.0,2.0
9607384,9,1,8,17,1,8,15,68,5.0,1.0,4.0,8.0,1.0,4.0,6.0,15,9,6,4.0,3.0,1.0
9605258,5,5,0,0,3,2,3,55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28,5,23,2.0,0.0,2.0
9511273,4,2,2,3,1,3,3,67,3.0,2.0,1.0,1.0,1.0,2.0,2.0,6,4,2,3.0,2.0,1.0
9911517,7,3,4,11,0,7,25,2,3.0,1.0,2.0,3.0,3.0,0.0,0.0,21,7,14,3.0,3.0,0.0
9802392,5,4,1,1,1,4,4,48,2.0,2.0,0.0,0.0,2.0,0.0,0.0,6,5,1,4.0,3.0,1.0
9305237,10,8,2,3,10,0,0,99,1.0,1.0,0.0,0.0,1.0,0.0,0.0,10,10,0,1.0,1.0,0.0
9406213,8,4,4,8,5,3,3,167,7.0,3.0,4.0,8.0,4.0,3.0,3.0,9,8,1,4.0,4.0,0.0
9603265,11,1,10,21,8,3,9,33,10.0,1.0,9.0,20.0,8.0,2.0,2.0,20,11,9,9.0,8.0,1.0
9401302,8,6,2,2,7,1,1,394,2.0,1.0,1.0,1.0,1.0,1.0,1.0,9,8,1,3.0,2.0,1.0
9605392,20,5,15,48,1,19,65,25,17.0,3.0,14.0,47.0,0.0,17.0,59.0,28,20,8,21.0,15.0,6.0
9807336,33,2,31,104,10,23,44,95,23.0,2.0,21.0,65.0,8.0,15.0,15.0,42,33,9,18.0,17.0,1.0
9605344,3,2,1,1,3,0,0,297,2.0,1.0,1.0,1.0,2.0,0.0,0.0,8,3,5,2.0,2.0,0.0
9401276,19,5,14,49,10,9,15,78,11.0,3.0,8.0,31.0,11.0,0.0,0.0,27,19,8,10.0,10.0,0.0
103278,2,1,1,1,0,2,6,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,2,9,1.0,1.0,0.0
9912278,13,1,12,40,0,13,195,15,13.0,1.0,12.0,40.0,0.0,13.0,182.0,49,13,36,17.0,8.0,9.0
11222,9,3,6,10,1,8,25,19,5.0,1.0,4.0,7.0,2.0,3.0,3.0,20,9,11,3.0,2.0,1.0
9407329,3,3,0,0,0,3,34,176,3.0,3.0,0.0,0.0,0.0,3.0,34.0,20,3,17,17.0,3.0,14.0
7350,22,10,12,29,1,21,54,2,6.0,3.0,3.0,7.0,6.0,0.0,0.0,28,22,6,7.0,5.0,2.0
9701330,36,4,32,106,1,35,118,27,31.0,3.0,28.0,94.0,0.0,31.0,101.0,42,36,6,18.0,14.0,4.0
9903512,11,2,9,24,0,11,53,130,10.0,2.0,8.0,20.0,0.0,10.0,42.0,24,11,13,13.0,10.0,3.0
6011,11,7,4,11,1,10,35,44,4.0,3.0,1.0,1.0,0.0,4.0,12.0,19,11,8,10.0,5.0,5.0
108021,42,1,41,231,2,40,256,37,38.0,1.0,37.0,218.0,0.0,38.0,246.0,53,42,11,41.0,31.0,10.0
112007,3,3,0,0,1,2,8,72,1.0,1.0,0.0,0.0,0.0,1.0,4.0,16,3,13,7.0,1.0,6.0
111215,13,4,9,23,0,13,149,3,9.0,2.0,7.0,15.0,0.0,9.0,93.0,65,13,52,25.0,1.0,24.0
9905316,12,4,8,13,0,12,72,3,5.0,3.0,2.0,2.0,0.0,5.0,23.0,48,12,36,14.0,5.0,9.0
102091,3,3,0,0,0,3,15,4,2.0,2.0,0.0,0.0,0.0,2.0,12.0,24,3,21,16.0,1.0,15.0
204037,8,3,5,7,0,8,74,37,7.0,2.0,5.0,6.0,0.0,7.0,58.0,28,8,20,16.0,4.0,12.0
106275,19,6,13,19,2,17,109,23,3.0,2.0,1.0,1.0,0.0,3.0,29.0,61,19,42,16.0,3.0,13.0
209171,1,1,0,0,0,1,11,47,1.0,1.0,0.0,0.0,0.0,1.0,11.0,15,1,14,13.0,1.0,12.0
106246,15,5,10,16,0,15,74,47,8.0,4.0,4.0,6.0,0.0,8.0,26.0,40,15,25,12.0,6.0,6.0
9610389,10,2,8,17,10,0,0,37,2.0,1.0,1.0,1.0,2.0,0.0,0.0,11,10,1,2.0,2.0,0.0
203027,8,4,4,7,0,8,33,3,3.0,1.0,2.0,3.0,0.0,3.0,3.0,25,8,17,12.0,4.0,8.0
105136,13,9,4,5,1,12,39,37,6.0,3.0,3.0,4.0,0.0,6.0,26.0,27,13,14,9.0,3.0,6.0
9906226,4,3,1,1,0,4,18,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28,4,24,7.0,2.0,5.0
9906318,25,6,19,70,4,21,37,65,20.0,4.0,16.0,62.0,3.0,17.0,26.0,33,25,8,16.0,14.0,2.0
205024,7,3,4,6,0,7,152,28,7.0,3.0,4.0,6.0,0.0,7.0,137.0,42,7,35,34.0,7.0,27.0
9807537,5,5,0,0,1,4,21,100,2.0,2.0,0.0,0.0,0.0,2.0,7.0,32,5,27,9.0,0.0,9.0
9403405,3,3,0,0,3,0,0,315,1.0,1.0,0.0,0.0,1.0,0.0,0.0,3,3,0,1.0,1.0,0.0
9409364,7,4,3,5,4,3,6,179,3.0,2.0,1.0,2.0,1.0,2.0,2.0,9,7,2,4.0,3.0,1.0
107317,4,3,1,1,1,3,6,14,1.0,1.0,0.0,0.0,0.0,1.0,2.0,14,4,10,2.0,0.0,2.0
9902411,18,8,10,17,1,17,134,11,10.0,2.0,8.0,14.0,0.0,10.0,92.0,37,18,19,3.0,3.0,0.0
9512374,7,3,4,5,0,7,30,13,3.0,3.0,0.0,0.0,0.0,3.0,11.0,19,7,12,8.0,3.0,5.0
9710425,6,2,4,5,0,6,13,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29,6,23,4.0,3.0,1.0
9605314,5,2,3,5,5,0,0,44,5.0,2.0,3.0,5.0,5.0,0.0,0.0,7,5,2,4.0,4.0,0.0
9509322,4,3,1,1,2,2,3,481,3.0,2.0,1.0,1.0,3.0,0.0,0.0,8,4,4,4.0,3.0,1.0
9808354,4,3,1,1,2,2,6,5,1.0,1.0,0.0,0.0,0.0,1.0,1.0,23,4,19,2.0,2.0,0.0
9612477,0,0,0,0,0,0,0,1645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,0,8,2.0,0.0,2.0
9808213,10,8,2,2,1,9,28,144,6.0,5.0,1.0,1.0,1.0,5.0,12.0,19,10,9,8.0,4.0,4.0
207123,12,7,5,6,3,9,48,121,1.0,1.0,0.0,0.0,0.0,1.0,5.0,47,12,35,6.0,2.0,4.0
2054,4,1,3,3,0,4,62,102,4.0,1.0,3.0,3.0,0.0,4.0,52.0,36,4,32,17.0,4.0,13.0
9503403,6,6,0,0,6,0,0,111,4.0,4.0,0.0,0.0,4.0,0.0,0.0,6,6,0,4.0,4.0,0.0
9704379,42,12,30,57,21,21,23,9,20.0,6.0,14.0,18.0,3.0,17.0,17.0,47,42,5,15.0,14.0,1.0
103339,5,2,3,3,0,5,11,6,1.0,1.0,0.0,0.0,1.0,0.0,0.0,11,5,6,4.0,1.0,3.0
9805393,2,2,0,0,1,1,4,52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,2,6,4.0,1.0,3.0
9709367,9,4,5,10,0,9,29,255,5.0,4.0,1.0,1.0,0.0,5.0,16.0,18,9,9,9.0,4.0,5.0
9907528,6,4,2,2,0,6,29,128,6.0,4.0,2.0,2.0,0.0,6.0,25.0,18,6,12,11.0,6.0,5.0
4056,31,2,29,235,0,31,93,109,31.0,2.0,29.0,235.0,0.0,31.0,87.0,38,31,7,33.0,29.0,4.0
9609520,9,3,6,10,0,9,16,109,6.0,2.0,4.0,6.0,0.0,6.0,12.0,11,9,2,8.0,6.0,2.0
9511364,3,2,1,1,2,1,4,26,2.0,2.0,0.0,0.0,1.0,1.0,3.0,7,3,4,1.0,1.0,0.0
9502371,5,2,3,3,5,0,0,203,5.0,2.0,3.0,3.0,5.0,0.0,0.0,5,5,0,3.0,3.0,0.0
9407294,3,3,0,0,1,2,4,225,1.0,1.0,0.0,0.0,0.0,1.0,1.0,7,3,4,1.0,0.0,1.0
6015,13,5,8,17,8,5,8,283,6.0,1.0,5.0,10.0,3.0,3.0,3.0,17,13,4,5.0,2.0,3.0
9904336,25,5,20,53,1,24,257,50,18.0,3.0,15.0,41.0,1.0,17.0,144.0,71,25,46,22.0,12.0,10.0
9808364,4,1,3,4,0,4,23,19,4.0,1.0,3.0,4.0,0.0,4.0,18.0,12,4,8,12.0,4.0,8.0
9811271,4,4,0,0,0,4,6,36,3.0,3.0,0.0,0.0,3.0,0.0,0.0,10,4,6,1.0,1.0,0.0
